index	word	sent	sent_pos	story	story_pos
3521	heads	150	10	4	11
3522	that	150	11	4	12
3523	they	150	12	4	13
3524	would	150	13	4	14
3525	like	150	14	4	15
3526	a	150	15	4	16
3527	master	150	16	4	17
3528	,	150	17	4	17
3529	and	150	18	4	18
3530	that	150	19	4	19
3531	one	150	20	4	20
3532	of	150	21	4	21
3533	their	150	22	4	22
3534	number	150	23	4	23
3535	must	150	24	4	24
3536	be	150	25	4	25
3537	chosen	150	26	4	26
3538	king	150	27	4	27
3539	.	150	28	4	27
3540	A	151	0	4	28
3541	meeting	151	1	4	29
3542	of	151	2	4	30
3543	all	151	3	4	31
3544	the	151	4	4	32
3545	birds	151	5	4	33
3546	was	151	6	4	34
3547	called	151	7	4	35
3548	and	151	8	4	36
3549	though	151	9	4	37
3550	they	151	10	4	38
3551	understood	151	11	4	39
3552	the	151	12	4	40
3553	birds	151	13	4	41
3554	who	151	14	4	42
3555	were	151	15	4	43
3556	from	151	16	4	44
3557	the	151	17	4	45
3558	most	151	18	4	46
3559	distant	151	19	4	47
3560	lands	151	20	4	48
3561	would	151	21	4	49
3562	be	151	22	4	50
3563	unable	151	23	4	51
3564	to	151	24	4	52
3565	come	151	25	4	53
3566	,	151	26	4	53
3567	many	151	27	4	54
3568	birds	151	28	4	55
3569	came	151	29	4	56
3570	from	151	30	4	57
3571	faraway	151	31	4	58
3572	meadows	151	32	4	59
3573	and	151	33	4	60
3574	woods	151	34	4	61
3575	.	151	35	4	61
3576	The	152	0	4	62
3577	eagle	152	1	4	63
3578	,	152	2	4	63
3579	who	152	3	4	64
3580	already	152	4	4	65
3581	thought	152	5	4	66
3582	himself	152	6	4	67
3583	the	152	7	4	68
3584	de	152	8	4	69
3585	facto	152	9	4	70
3586	king	152	10	4	71
3587	,	152	11	4	71
3588	arrived	152	12	4	72
3589	fashionably	152	13	4	73
3590	late	152	14	4	74
3591	.	152	15	4	74
3592	It	153	0	4	75
3593	was	153	1	4	76
3594	a	153	2	4	77
3595	hawk	153	3	4	78
3596	who	153	4	4	79
3597	was	153	5	4	80
3598	most	153	6	4	81
3599	excited	153	7	4	82
3600	about	153	8	4	83
3601	the	153	9	4	84
3602	meeting	153	10	4	85
3603	,	153	11	4	85
3604	because	153	12	4	86
3605	he	153	13	4	87
3606	was	153	14	4	88
3607	the	153	15	4	89
3608	dark	153	16	4	90
3609	horse	153	17	4	91
3610	for	153	18	4	92
3611	king	153	19	4	93
3612	.	153	20	4	93
3613	The	154	0	4	94
3614	small	154	1	4	95
3615	fry	154	2	4	96
3616	came	154	3	4	97
3617	too	154	4	4	98
3618	,	154	5	4	98
3619	and	154	6	4	99
3620	the	154	7	4	100
3621	robin	154	8	4	101
3622	,	154	9	4	101
3623	the	154	10	4	102
3624	bluebird	154	11	4	103
3625	,	154	12	4	103
3626	the	154	13	4	104
3627	owl	154	14	4	105
3628	,	154	15	4	105
3629	the	154	16	4	106
3630	lark	154	17	4	107
3631	,	154	18	4	107
3632	and	154	19	4	108
3633	the	154	20	4	109
3634	sparrow	154	21	4	110
3635	,	154	22	4	110
3636	who	154	23	4	111
3637	had	154	24	4	112
3638	only	154	25	4	113
3639	a	154	26	4	114
3640	chance	154	27	4	115
3641	in	154	28	4	116
3642	a	154	29	4	117
3643	million	154	30	4	118
3644	to	154	31	4	119
3645	be	154	32	4	120
3646	king	154	33	4	121
3647	,	154	34	4	121
3648	were	154	35	4	122
3649	all	154	36	4	123
3650	present	154	37	4	124
3651	at	154	38	4	125
3652	the	154	39	4	126
3653	meeting	154	40	4	127
3654	.	154	41	4	127
3655	The	155	0	4	128
3656	cuckoo	155	1	4	129
3657	,	155	2	4	129
3658	who	155	3	4	130
3659	was	155	4	4	131
3660	almost	155	5	4	132
3661	not	155	6	4	133
3662	invited	155	7	4	134
3663	because	155	8	4	135
3664	his	155	9	4	136
3665	call	155	10	4	137
3666	so	155	11	4	138
3667	annoyed	155	12	4	139
3668	the	155	13	4	140
3669	other	155	14	4	141
3670	birds	155	15	4	142
3671	,	155	16	4	142
3672	came	155	17	4	143
3673	too	155	18	4	144
3674	.	155	19	4	144
3675	It	156	0	4	145
3676	was	156	1	4	146
3677	the	156	2	4	147
3678	very	156	3	4	148
3679	little	156	4	4	149
3680	bird	156	5	4	150
3681	who	156	6	4	151
3682	had	156	7	4	152
3683	no	156	8	4	153
3684	name	156	9	4	154
3685	at	156	10	4	155
3686	all	156	11	4	156
3687	,	156	12	4	156
3688	however	156	13	4	157
3689	,	156	14	4	157
3690	that	156	15	4	158
3691	would	156	16	4	159
3692	end	156	17	4	160
3693	up	156	18	4	161
3694	overturning	156	19	4	162
3695	the	156	20	4	163
3696	balance	156	21	4	164
3697	of	156	22	4	165
3698	power	156	23	4	166
3699	among	156	24	4	167
3700	the	156	25	4	168
3701	birds	156	26	4	169
3702	.	156	27	4	169
3703	That	157	0	4	170
3704	there	157	1	4	171
3705	would	157	2	4	172
3706	be	157	3	4	173
3707	great	157	4	4	174
3708	confusion	157	5	4	175
3709	and	157	6	4	176
3710	noise	157	7	4	177
3711	among	157	8	4	178
3712	the	157	9	4	179
3713	birds	157	10	4	180
3714	at	157	11	4	181
3715	the	157	12	4	182
3716	meeting	157	13	4	183
3717	was	157	14	4	184
3718	to	157	15	4	185
3719	be	157	16	4	186
3720	expected	157	17	4	187
3721	,	157	18	4	187
3722	given	157	19	4	188
3723	the	157	20	4	189
3724	sheer	157	21	4	190
3725	numbers	157	22	4	191
3726	of	157	23	4	192
3727	birds	157	24	4	193
3728	that	157	25	4	194
3729	have	157	26	4	195
3730	gathered	157	27	4	196
3731	.	157	28	4	196
3732	There	158	0	4	197
3733	was	158	1	4	198
3734	piping	158	2	4	199
3735	,	158	3	4	199
3736	hissing	158	4	4	200
3737	,	158	5	4	200
3738	and	158	6	4	201
3739	clacking	158	7	4	202
3740	,	158	8	4	202
3741	but	158	9	4	203
3742	finally	158	10	4	204
3743	it	158	11	4	205
3744	was	158	12	4	206
3745	decided	158	13	4	207
3746	that	158	14	4	208
3747	the	158	15	4	209
3748	bird	158	16	4	210
3749	that	158	17	4	211
3750	could	158	18	4	212
3751	fly	158	19	4	213
3752	the	158	20	4	214
3753	highest	158	21	4	215
3754	should	158	22	4	216
3755	be	158	23	4	217
3756	king	158	24	4	218
3757	.	158	25	4	218
3758	The	159	0	4	219
3759	little	159	1	4	220
3760	bird	159	2	4	221
3761	lay	159	3	4	222
3762	low	159	4	4	223
3763	near	159	5	4	224
3764	the	159	6	4	225
3765	eagle	159	7	4	226
3766	at	159	8	4	227
3767	first	159	9	4	228
3768	,	159	10	4	228
3769	but	159	11	4	229
3770	the	159	12	4	230
3771	eagle	159	13	4	231
3772	did	159	14	4	232
3773	not	159	15	4	233
3774	notice	159	16	4	234
3775	the	159	17	4	235
3776	bird	159	18	4	236
3777	hopping	159	19	4	237
3778	onto	159	20	4	238
3779	his	159	21	4	239
3780	back	159	22	4	240
3781	right	159	23	4	241
3782	as	159	24	4	242
3783	the	159	25	4	243
3784	competition	159	26	4	244
3785	was	159	27	4	245
3786	about	159	28	4	246
3787	to	159	29	4	247
3788	commence	159	30	4	248
3789	.	159	31	4	248
3790	Into	160	0	4	249
3791	the	160	1	4	250
3792	air	160	2	4	251
3793	in	160	3	4	252
3794	a	160	4	4	253
3795	great	160	5	4	254
3796	flock	160	6	4	255
3797	all	160	7	4	256
3798	the	160	8	4	257
3799	birds	160	9	4	258
3800	flew	160	10	4	259
3801	when	160	11	4	260
3802	the	160	12	4	261
3803	signal	160	13	4	262
3804	was	160	14	4	263
3805	given	160	15	4	264
3806	.	160	16	4	264
3807	The	161	0	4	265
3808	air	161	1	4	266
3809	was	161	2	4	267
3810	full	161	3	4	268
3811	of	161	4	4	269
3812	dust	161	5	4	270
3813	,	161	6	4	270
3814	and	161	7	4	271
3815	it	161	8	4	272
3816	seemed	161	9	4	273
3817	as	161	10	4	274
3818	if	161	11	4	275
3819	a	161	12	4	276
3820	black	161	13	4	277
3821	cloud	161	14	4	278
3822	were	161	15	4	279
3823	floating	161	16	4	280
3824	over	161	17	4	281
3825	the	161	18	4	282
3826	field	161	19	4	283
3827	.	161	20	4	283
3828	You	162	0	4	284
3829	could	162	1	4	285
3830	hear	162	2	4	286
3831	the	162	3	4	287
3832	birds	162	4	4	288
3833	chirping	162	5	4	289
3834	and	162	6	4	290
3835	flapping	162	7	4	291
3836	from	162	8	4	292
3837	fields	162	9	4	293
3838	that	162	10	4	294
3839	were	162	11	4	295
3840	miles	162	12	4	296
3841	away	162	13	4	297
3842	.	162	14	4	297
3843	The	163	0	4	298
3844	little	163	1	4	299
3845	birds	163	2	4	300
3846	that	163	3	4	301
3847	soon	163	4	4	302
3848	grew	163	5	4	303
3849	tired	163	6	4	304
3850	fell	163	7	4	305
3851	back	163	8	4	306
3852	quickly	163	9	4	307
3853	to	163	10	4	308
3854	earth	163	11	4	309
3855	.	163	12	4	309
3856	The	164	0	4	310
3857	fact	164	1	4	311
3858	that	164	2	4	312
3859	the	164	3	4	313
3860	larger	164	4	4	314
3861	ones	164	5	4	315
3862	held	164	6	4	316
3863	out	164	7	4	317
3864	longer	164	8	4	318
3865	,	164	9	4	318
3866	and	164	10	4	319
3867	flew	164	11	4	320
3868	higher	164	12	4	321
3869	and	164	13	4	322
3870	higher	164	14	4	323
3871	,	164	15	4	323
3872	but	164	16	4	324
3873	the	164	17	4	325
3874	eagle	164	18	4	326
3875	flew	164	19	4	327
3876	highest	164	20	4	328
3877	of	164	21	4	329
3878	any	164	22	4	330
3879	,	164	23	4	330
3880	surprised	164	24	4	331
3881	no	164	25	4	332
3882	one	164	26	4	333
3883	.	164	27	4	333
3884	Could	165	0	4	334
3885	anyone	165	1	4	335
3886	stop	165	2	4	336
3887	the	165	3	4	337
3888	eagle	165	4	4	338
3889	that	165	5	4	339
3890	seemed	165	6	4	340
3891	to	165	7	4	341
3892	be	165	8	4	342
3893	flying	165	9	4	343
3894	straight	165	10	4	344
3895	into	165	11	4	345
3896	the	165	12	4	346
3897	sun	165	13	4	347
3898	?	165	14	4	347
3899	The	166	0	4	348
3900	other	166	1	4	349
3901	birds	166	2	4	350
3902	gave	166	3	4	351
3903	out	166	4	4	352
3904	one	166	5	4	353
3905	by	166	6	4	354
3906	one	166	7	4	355
3907	and	166	8	4	356
3908	when	166	9	4	357
3909	the	166	10	4	358
3910	eagle	166	11	4	359
3911	saw	166	12	4	360
3912	this	166	13	4	361
3913	he	166	14	4	362
3914	thought	166	15	4	363
3915	,	166	16	4	363
3916	'	166	17	4	364
3917	What	166	18	4	364
3918	is	166	19	4	365
3919	the	166	20	4	366
3920	use	166	21	4	367
3921	of	166	22	4	368
3922	flying	166	23	4	369
3923	any	166	24	4	370
3924	higher	166	25	4	371
3925	?	166	26	4	371
3926	This	167	0	4	372
3927	victory	167	1	4	373
3928	is	167	2	4	374
3929	in	167	3	4	375
3930	the	167	4	4	376
3931	bag	167	5	4	377
3932	and	167	6	4	378
3933	I	167	7	4	379
3934	am	167	8	4	380
3935	king	167	9	4	381
3936	!	167	10	4	381
3937	'	167	11	4	381
3938	Then	168	0	4	382
3939	the	168	1	4	383
3940	birds	168	2	4	384
3941	below	168	3	4	385
3942	called	168	4	4	386
3943	with	168	5	4	387
3944	one	168	6	4	388
3945	accord	168	7	4	389
3946	,	168	8	4	389
3947	'	168	9	4	390
3948	Come	168	10	4	390
3949	back	168	11	4	391
3950	,	168	12	4	391
3951	come	168	13	4	392
3952	back	168	14	4	393
3953	!	168	15	4	393
3954	It	169	0	4	394
3955	is	169	1	4	395
3956	you	169	2	4	396
3957	who	169	3	4	397
3958	must	169	4	4	398
3959	be	169	5	4	399
3960	our	169	6	4	400
3961	king	169	7	4	401
3962	because	169	8	4	402
3963	no	169	9	4	403
3964	one	169	10	4	404
3965	can	169	11	4	405
3966	fly	169	12	4	406
3967	as	169	13	4	407
3968	high	169	14	4	408
3969	as	169	15	4	409
3970	you	169	16	4	410
3971	.	169	17	4	410
3972	'	169	18	4	410
3973	'	170	0	4	411
3974	Except	170	1	4	411
3975	me	170	2	4	412
3976	!	170	3	4	412
3977	'	170	4	4	412
3978	cried	171	0	4	413
3979	a	171	1	4	414
3980	shrill	171	2	4	415
3981	,	171	3	4	415
3982	shrill	171	4	4	416
3983	voice	171	5	4	417
3984	,	171	6	4	417
3985	and	171	7	4	418
3986	out	171	8	4	419
3987	of	171	9	4	420
3988	the	171	10	4	421
3989	blue	171	11	4	422
3990	the	171	12	4	423
3991	little	171	13	4	424
3992	bird	171	14	4	425
3993	without	171	15	4	426
3994	a	171	16	4	427
3995	name	171	17	4	428
3996	rose	171	18	4	429
3997	from	171	19	4	430
3998	the	171	20	4	431
3999	eagle	171	21	4	432
4000	's	171	22	4	432
4001	back	171	23	4	433
4002	,	171	24	4	433
4003	where	171	25	4	434
4004	he	171	26	4	435
4005	had	171	27	4	436
4006	lain	171	28	4	437
4007	hidden	171	29	4	438
4008	in	171	30	4	439
4009	the	171	31	4	440
4010	feathers	171	32	4	441
4011	.	171	33	4	441
4012	His	172	0	4	442
4013	guile	172	1	4	443
4014	was	172	2	4	444
4015	the	172	3	4	445
4016	ace	172	4	4	446
4017	up	172	5	4	447
4018	his	172	6	4	448
4019	sleeve	172	7	4	449
4020	,	172	8	4	449
4021	and	172	9	4	450
4022	he	172	10	4	451
4023	laughed	172	11	4	452
4024	to	172	12	4	453
4025	himself	172	13	4	454
4026	at	172	14	4	455
4027	how	172	15	4	456
4028	easy	172	16	4	457
4029	it	172	17	4	458
4030	had	172	18	4	459
4031	been	172	19	4	460
4032	to	172	20	4	461
4033	outwit	172	21	4	462
4034	the	172	22	4	463
4035	other	172	23	4	464
4036	birds	172	24	4	465
4037	.	172	25	4	465
4038	Higher	173	0	4	466
4039	and	173	1	4	467
4040	higher	173	2	4	468
4041	he	173	3	4	469
4042	mounted	173	4	4	470
4043	,	173	5	4	470
4044	until	173	6	4	471
4045	he	173	7	4	472
4046	was	173	8	4	473
4047	lost	173	9	4	474
4048	to	173	10	4	475
4049	sight	173	11	4	476
4050	,	173	12	4	476
4051	and	173	13	4	477
4052	then	173	14	4	478
4053	folding	173	15	4	479
4054	his	173	16	4	480
4055	wings	173	17	4	481
4056	together	173	18	4	482
4057	,	173	19	4	482
4058	he	173	20	4	483
4059	sank	173	21	4	484
4060	to	173	22	4	485
4061	earth	173	23	4	486
4062	crying	173	24	4	487
4063	shrilly	173	25	4	488
4064	,	173	26	4	488
4065	'	173	27	4	489
4066	I	173	28	4	489
4067	am	173	29	4	490
4068	king	173	30	4	491
4069	,	173	31	4	491
4070	I	173	32	4	492
4071	am	173	33	4	493
4072	king	173	34	4	494
4073	!	173	35	4	494
4074	'	173	36	4	494
4075	The	174	0	4	495
4076	eagle	174	1	4	496
4077	tricked	174	2	4	497
4078	by	174	3	4	498
4079	the	174	4	4	499
4080	little	174	5	4	500
4081	bird	174	6	4	501
4082	had	174	7	4	502
4083	not	174	8	4	503
4084	sensed	174	9	4	504
4085	the	174	10	4	505
4086	bird	174	11	4	506
4087	in	174	12	4	507
4088	his	174	13	4	508
4089	feathers	174	14	4	509
4090	and	174	15	4	510
4091	so	174	16	4	511
4092	had	174	17	4	512
4093	not	174	18	4	513
4094	at	174	19	4	514
4095	all	174	20	4	515
4096	expected	174	21	4	516
4097	the	174	22	4	517
4098	bird	174	23	4	518
4099	to	174	24	4	519
4100	come	174	25	4	520
4101	flying	174	26	4	521
4102	out	174	27	4	522
4103	like	174	28	4	523
4104	that	174	29	4	524
4105	.	174	30	4	524
4106	The	175	0	4	525
4107	birds	175	1	4	526
4108	back	175	2	4	527
4109	on	175	3	4	528
4110	earth	175	4	4	529
4111	were	175	5	4	530
4112	all	175	6	4	531
4113	up	175	7	4	532
4114	in	175	8	4	533
4115	arms	175	9	4	534
4116	.	175	10	4	534
4117	'	176	0	4	535
4118	You	176	1	4	535
4119	,	176	2	4	535
4120	and	176	3	4	536
4121	not	176	4	4	537
4122	the	176	5	4	538
4123	eagle	176	6	4	539
4124	,	176	7	4	539
4125	our	176	8	4	540
4126	king	176	9	4	541
4127	?	176	10	4	541
4128	'	176	11	4	541
4129	the	177	0	4	542
4130	birds	177	1	4	543
4131	cried	177	2	4	544
4132	,	177	3	4	544
4133	fuming	177	4	4	545
4134	with	177	5	4	546
4135	anger	177	6	4	547
4136	.	177	7	4	547
4137	'	178	0	4	548
4138	You	178	1	4	548
4139	have	178	2	4	549
4140	done	178	3	4	550
4141	this	178	4	4	551
4142	by	178	5	4	552
4143	breaking	178	6	4	553
4144	every	178	7	4	554
4145	rule	178	8	4	555
4146	in	178	9	4	556
4147	the	178	10	4	557
4148	book	178	11	4	558
4149	,	178	12	4	558
4150	so	178	13	4	559
4151	we	178	14	4	560
4152	will	178	15	4	561
4153	not	178	16	4	562
4154	have	178	17	4	563
4155	you	178	18	4	564
4156	,	178	19	4	564
4157	who	178	20	4	565
4158	are	178	21	4	566
4159	simply	178	22	4	567
4160	tricky	178	23	4	568
4161	and	178	24	4	569
4162	cunning	178	25	4	570
4163	,	178	26	4	570
4164	to	178	27	4	571
4165	reign	178	28	4	572
4166	over	178	29	4	573
4167	us	178	30	4	574
4168	.	178	31	4	574
4169	'	178	32	4	574
4170	The	179	0	4	575
4171	bird	179	1	4	576
4172	without	179	2	4	577
4173	a	179	3	4	578
4174	name	179	4	4	579
4175	then	179	5	4	580
4176	decided	179	6	4	581
4177	to	179	7	4	582
4178	clear	179	8	4	583
4179	the	179	9	4	584
4180	air	179	10	4	585
4181	and	179	11	4	586
4182	said	179	12	4	587
4183	,	179	13	4	587
4184	'	179	14	4	588
4185	Then	179	15	4	588
4186	let	179	16	4	589
4187	everyone	179	17	4	590
4188	start	179	18	4	591
4189	with	179	19	4	592
4190	a	179	20	4	593
4191	clean	179	21	4	594
4192	slate	179	22	4	595
4193	and	179	23	4	596
4194	perform	179	24	4	597
4195	a	179	25	4	598
4196	new	179	26	4	599
4197	challenging	179	27	4	600
4198	task	179	28	4	601
4199	.	179	29	4	601
4200	Then	180	0	4	602
4201	we	180	1	4	603
4202	can	180	2	4	604
4203	decide	180	3	4	605
4204	who	180	4	4	606
4205	should	180	5	4	607
4206	be	180	6	4	608
4207	the	180	7	4	609
4208	real	180	8	4	610
4209	king	180	9	4	611
4210	.	180	10	4	611
4211	'	180	11	4	611
4212	Then	181	0	4	612
4213	the	181	1	4	613
4214	birds	181	2	4	614
4215	gathered	181	3	4	615
4216	together	181	4	4	616
4217	again	181	5	4	617
4218	and	181	6	4	618
4219	decided	181	7	4	619
4220	the	181	8	4	620
4221	case	181	9	4	621
4222	would	181	10	4	622
4223	be	181	11	4	623
4224	resolved	181	12	4	624
4225	by	181	13	4	625
4226	making	181	14	4	626
4227	a	181	15	4	627
4228	new	181	16	4	628
4229	condition	181	17	4	629
4230	,	181	18	4	629
4231	which	181	19	4	630
4232	was	181	20	4	631
4233	that	181	21	4	632
4234	he	181	22	4	633
4235	should	181	23	4	634
4236	be	181	24	4	635
4237	king	181	25	4	636
4238	who	181	26	4	637
4239	could	181	27	4	638
4240	go	181	28	4	639
4241	the	181	29	4	640
4242	deepest	181	30	4	641
4243	into	181	31	4	642
4244	the	181	32	4	643
4245	earth	181	33	4	644
4246	.	181	34	4	644
4247	So	182	0	4	645
4248	the	182	1	4	646
4249	little	182	2	4	647
4250	bird	182	3	4	648
4251	who	182	4	4	649
4252	the	182	5	4	650
4253	other	182	6	4	651
4254	birds	182	7	4	652
4255	despised	182	8	4	653
4256	was	182	9	4	654
4257	now	182	10	4	655
4258	back	182	11	4	656
4259	to	182	12	4	657
4260	square	182	13	4	658
4261	one	182	14	4	659
4262	.	182	15	4	659
4263	Confident	183	0	4	660
4264	,	183	1	4	660
4265	he	183	2	4	661
4266	remained	183	3	4	662
4267	,	183	4	4	662
4268	however	183	5	4	663
4269	,	183	6	4	663
4270	that	183	7	4	664
4271	if	183	8	4	665
4272	he	183	9	4	666
4273	played	183	10	4	667
4274	his	183	11	4	668
4275	cards	183	12	4	669
4276	right	183	13	4	670
4277	,	183	14	4	670
4278	he	183	15	4	671
4279	could	183	16	4	672
4280	be	183	17	4	673
4281	king	183	18	4	674
4282	.	183	19	4	674
4283	How	184	0	4	675
4284	the	184	1	4	676
4285	goose	184	2	4	677
4286	wallowed	184	3	4	678
4287	in	184	4	4	679
4288	the	184	5	4	680
4289	sand	184	6	4	681
4290	,	184	7	4	681
4291	and	184	8	4	682
4292	the	184	9	4	683
4293	duck	184	10	4	684
4294	strove	184	11	4	685
4295	to	184	12	4	686
4296	dig	184	13	4	687
4297	a	184	14	4	688
4298	hole	184	15	4	689
4299	for	184	16	4	690
4300	the	184	17	4	691
4301	new	184	18	4	692
4302	task	184	19	4	693
4303	!	184	20	4	693
4304	All	185	0	4	694
4305	the	185	1	4	695
4306	other	185	2	4	696
4307	birds	185	3	4	697
4308	tried	185	4	4	698
4309	to	185	5	4	699
4310	hide	185	6	4	700
4311	themselves	185	7	4	701
4312	in	185	8	4	702
4313	the	185	9	4	703
4314	ground	185	10	4	704
4315	,	185	11	4	704
4316	too	185	12	4	705
4317	,	185	13	4	705
4318	until	185	14	4	706
4319	they	185	15	4	707
4320	were	185	16	4	708
4321	practically	185	17	4	709
4322	blue	185	18	4	710
4323	in	185	19	4	711
4324	the	185	20	4	712
4325	face	185	21	4	713
4326	.	185	22	4	713
4327	The	186	0	4	714
4328	nameless	186	1	4	715
4329	little	186	2	4	716
4330	bird	186	3	4	717
4331	that	186	4	4	718
4332	was	186	5	4	719
4333	as	186	6	4	720
4334	bold	186	7	4	721
4335	as	186	8	4	722
4336	brass	186	9	4	723
4337	found	186	10	4	724
4338	a	186	11	4	725
4339	pitch	186	12	4	726
4340	dark	186	13	4	727
4341	mouse	186	14	4	728
4342	's	186	15	4	728
4343	hole	186	16	4	729
4344	,	186	17	4	729
4345	and	186	18	4	730
4346	creeping	186	19	4	731
4347	in	186	20	4	732
4348	cried	186	21	4	733
4349	,	186	22	4	733
4350	'	186	23	4	734
4351	I	186	24	4	734
4352	am	186	25	4	735
4353	king	186	26	4	736
4354	,	186	27	4	736
4355	I	186	28	4	737
4356	am	186	29	4	738
4357	king	186	30	4	739
4358	!	186	31	4	739
4359	'	186	32	4	739
4360	but	187	0	4	740
4361	it	187	1	4	741
4362	was	187	2	4	742
4363	of	187	3	4	743
4364	no	187	4	4	744
4365	avail	187	5	4	745
4366	.	187	6	4	745
4367	'	188	0	4	746
4368	You	188	1	4	746
4369	,	188	2	4	746
4370	our	188	3	4	747
4371	king	188	4	4	748
4372	?	188	5	4	748
4373	'	188	6	4	748
4374	all	189	0	4	749
4375	the	189	1	4	750
4376	remaining	189	2	4	751
4377	birds	189	3	4	752
4378	who	189	4	4	753
4379	the	189	5	4	754
4380	littlest	189	6	4	755
4381	bird	189	7	4	756
4382	had	189	8	4	757
4383	outwitted	189	9	4	758
4384	cried	189	10	4	759
4385	again	189	11	4	760
4386	,	189	12	4	760
4387	even	189	13	4	761
4388	more	189	14	4	762
4389	angrily	189	15	4	763
4390	than	189	16	4	764
4391	before	189	17	4	765
4392	.	189	18	4	765
4393	'	190	0	4	766
4394	Do	190	1	4	766
4395	you	190	2	4	767
4396	think	190	3	4	768
4397	we	190	4	4	769
4398	would	190	5	4	770
4399	reward	190	6	4	771
4400	your	190	7	4	772
4401	cunning	190	8	4	773
4402	in	190	9	4	774
4403	this	190	10	4	775
4404	way	190	11	4	776
4405	?	190	12	4	776
4406	No	191	0	4	777
4407	,	191	1	4	777
4408	no	191	2	4	778
4409	!	191	3	4	778
4410	You	192	0	4	779
4411	shall	192	1	4	780
4412	stay	192	2	4	781
4413	in	192	3	4	782
4414	the	192	4	4	783
4415	earth	192	5	4	784
4416	till	192	6	4	785
4417	you	192	7	4	786
4418	die	192	8	4	787
4419	of	192	9	4	788
4420	hunger	192	10	4	789
4421	!	192	11	4	789
4422	'	192	12	4	789
4423	So	193	0	4	790
4424	they	193	1	4	791
4425	shut	193	2	4	792
4426	up	193	3	4	793
4427	the	193	4	4	794
4428	little	193	5	4	795
4429	bird	193	6	4	796
4430	in	193	7	4	797
4431	the	193	8	4	798
4432	mouse	193	9	4	799
4433	's	193	10	4	799
4434	hole	193	11	4	800
4435	that	193	12	4	801
4436	the	193	13	4	802
4437	mouse	193	14	4	803
4438	gave	193	15	4	804
4439	up	193	16	4	805
4440	most	193	17	4	806
4441	unwillingly	193	18	4	807
4442	,	193	19	4	807
4443	and	193	20	4	808
4444	bade	193	21	4	809
4445	the	193	22	4	810
4446	owl	193	23	4	811
4447	watch	193	24	4	812
4448	him	193	25	4	813
4449	carefully	193	26	4	814
4450	night	193	27	4	815
4451	and	193	28	4	816
4452	day	193	29	4	817
4453	.	193	30	4	817
4454	Then	194	0	4	818
4455	all	194	1	4	819
4456	the	194	2	4	820
4457	birds	194	3	4	821
4458	went	194	4	4	822
4459	home	194	5	4	823
4460	to	194	6	4	824
4461	bed	194	7	4	825
4462	,	194	8	4	825
4463	for	194	9	4	826
4464	they	194	10	4	827
4465	were	194	11	4	828
4466	very	194	12	4	829
4467	tired	194	13	4	830
4468	,	194	14	4	830
4469	but	194	15	4	831
4470	the	194	16	4	832
4471	owl	194	17	4	833
4472	assigned	194	18	4	834
4473	by	194	19	4	835
4474	the	194	20	4	836
4475	birds	194	21	4	837
4476	to	194	22	4	838
4477	stand	194	23	4	839
4478	guard	194	24	4	840
4479	found	194	25	4	841
4480	his	194	26	4	842
4481	job	194	27	4	843
4482	was	194	28	4	844
4483	lonely	194	29	4	845
4484	and	194	30	4	846
4485	wearisome	194	31	4	847
4486	because	194	32	4	848
4487	he	194	33	4	849
4488	was	194	34	4	850
4489	just	194	35	4	851
4490	sitting	194	36	4	852
4491	alone	194	37	4	853
4492	staring	194	38	4	854
4493	at	194	39	4	855
4494	the	194	40	4	856
4495	mouse	194	41	4	857
4496	's	194	42	4	857
4497	hole	194	43	4	858
4498	.	194	44	4	858
4499	'	195	0	4	859
4500	I	195	1	4	859
4501	can	195	2	4	860
4502	close	195	3	4	861
4503	one	195	4	4	862
4504	eye	195	5	4	863
4505	and	195	6	4	864
4506	watch	195	7	4	865
4507	with	195	8	4	866
4508	the	195	9	4	867
4509	other	195	10	4	868
4510	,	195	11	4	868
